scenario_type,sender,subject,body,organization,is_phishing,timestamp
online_shop,service_8549@online-shop.ru,Важное уведомление от Wildberries,Ваш заказ #454261 из Wildberries готов к выдаче...,Wildberries,True,2024-11-23 12:47:30.288616
bank,service_4394@security-bank.ru,Важное уведомление от ВТБ,Служба безопасности ВТБ: обнаружена попытка входа из Новосибирск...,ВТБ,True,2024-11-13 12:47:30.288625
bank,service_2785@security-bank.ru,Важное уведомление от Сбербанк,"Уважаемый клиент Сбербанк, Ваша карта временно заблокирована...",Сбербанк,True,2024-11-12 12:47:30.288634
bank,service_1955@secure-banking.ru,Важное уведомление от Тинькофф,Служба безопасности Тинькофф: обнаружена попытка входа из Екатеринбург...,Тинькофф,True,2024-11-19 12:47:30.288643
bank,service_9069@bank-online.ru,Важное уведомление от ВТБ,"Уважаемый клиент ВТБ, Ваша карта временно заблокирована...",ВТБ,True,2024-11-22 12:47:30.288652
social_media,service_6801@telegram-verify.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-09 12:47:30.288661
online_shop,service_7358@market-delivery.ru,Важное уведомление от Wildberries,Ваш заказ #504294 из Wildberries готов к выдаче...,Wildberries,True,2024-11-06 12:47:30.288669
bank,service_9078@security-bank.ru,Важное уведомление от Альфа-Банк,Служба безопасности Альфа-Банк: обнаружена попытка входа из Санкт-Петербург...,Альфа-Банк,True,2024-11-27 12:47:30.288679
online_shop,service_8832@online-shop.ru,Важное уведомление от Ozon,Ваш заказ #296015 из Ozon готов к выдаче...,Ozon,True,2024-11-29 12:47:30.288688
online_shop,service_9253@market-delivery.ru,Важное уведомление от Ozon,Ваш заказ #376960 из Ozon готов к выдаче...,Ozon,True,2024-11-27 12:47:30.288698
government,service_7574@gov-services.ru,Важное уведомление от ФНС России,Уведомление о штрафе: 1365 руб. Оплатите в течение 10 дней...,ФНС России,True,2024-11-10 12:47:30.288707
government,service_4122@tax-portal.ru,Важное уведомление от МВД России,Уведомление о штрафе: 1670 руб. Оплатите в течение 7 дней...,МВД России,True,2024-11-22 12:47:30.288716
online_shop,service_7642@online-shop.ru,Важное уведомление от Ozon,Получите скидку 86% в Ozon прямо сейчас!,Ozon,True,2024-11-12 12:47:30.288725
government,service_9717@gov-services.ru,Важное уведомление от Госуслуги,Уведомление о штрафе: 7181 руб. Оплатите в течение 10 дней...,Госуслуги,True,2024-11-07 12:47:30.288734
bank,service_7553@secure-banking.ru,Важное уведомление от Тинькофф,"Уважаемый клиент Тинькофф, Ваша карта временно заблокирована...",Тинькофф,True,2024-11-04 12:47:30.288743
bank,service_9881@security-bank.ru,Важное уведомление от Тинькофф,"Уважаемый клиент Тинькофф, Ваша карта временно заблокирована...",Тинькофф,True,2024-11-07 12:47:30.288751
government,service_5388@gov-services.ru,Важное уведомление от Госуслуги,Портал Госуслуг: Вам начислена компенсация 9255 руб...,Госуслуги,True,2024-10-31 12:47:30.288760
social_media,service_7427@telegram-verify.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-11-16 12:47:30.288769
social_media,service_1979@telegram-verify.ru,Важное уведомление от Одноклассники,Обнаружен подозрительный вход в ваш профиль Одноклассники...,Одноклассники,True,2024-11-08 12:47:30.288779
